accession_id,target,length,charge,chargedensity,formulaC,formulaH,formulaN,formulaO,formulaS,tot,hydrogen,single,double,MW_modlamp,Gravy,Aromacity,IsoelectricPoint,Instability_index,SecStruct_helix,SecStruct_turn,SecStruct_sheet,Molar_extinction_coefficient_reduced,Molar_extinction_coefficient_oxidized,aliphatic_index,bomanindex,hydrophobic_ratio
YP_009859419.1,1,275.0,0.666,2.2310436661474298e-05,1322,2027,369,400,6,4804,2624,4365,439,29850.52,-0.24727272727272748,0.08363636363636365,7.097962379455566,21.965090909090893,0.27999999999999997,0.3127272727272727,0.33090909090909093,58440,58565,83.81818181818181,1.3403999999999998,0.3781818181818182
YP_009859342.1,1,132.0,3.334,0.00022350383489408372,654,1022,184,197,7,2386,1307,2174,212,14915.99,-0.3946969696969697,0.08333333333333334,9.204038429260255,51.70757575757577,0.3409090909090909,0.2727272727272727,0.31060606060606066,19480,19480,75.45454545454545,1.8677272727272731,0.38636363636363635
YP_009859307.1,1,176.0,13.389,0.0006628148915283554,902,1428,246,262,7,3281,1808,2997,284,20199.23,-0.5301136363636365,0.09659090909090909,9.628240394592286,33.14034090909089,0.34659090909090906,0.2272727272727273,0.3693181818181818,29910,30035,79.26136363636363,1.8985795454545455,0.3522727272727273
YP_009857587.1,1,151.0,2.064,0.00012010019987605938,766,1178,204,223,10,2748,1500,2494,254,17184.670000000002,-0.27814569536423833,0.11920529801324503,8.487407875061038,20.381456953642374,0.2781456953642384,0.2980132450331126,0.3576158940397351,29910,30035,80.06622516556291,1.4517880794701998,0.37748344370860926
YP_009856325.1,1,278.0,4.695,0.00015816079377516847,1318,2014,370,403,2,4758,2598,4319,439,29684.0,-0.40000000000000063,0.09352517985611511,9.096118354797362,23.76618705035971,0.2589928057553957,0.35611510791366907,0.3237410071942446,50880,50880,74.10071942446044,1.4735611510791364,0.33093525179856115
YP_009856324.1,1,210.0,-0.866,-3.7597232913121304e-05,998,1516,288,315,9,3679,1990,3330,349,23032.63,-0.47952380952380963,0.09523809523809523,6.420612144470215,35.28095238095241,0.23333333333333334,0.3476190476190476,0.30952380952380953,39420,39670,69.66666666666667,1.7934761904761913,0.32857142857142857
YP_009855864.1,1,301.0,14.849,0.0004493244398422992,1476,2265,373,456,10,5353,2935,4871,482,33046.409999999996,-0.18073089700996683,0.12292358803986711,9.448115730285647,29.90697674418605,0.2757475083056478,0.2558139534883721,0.41860465116279066,61770,62020,75.8139534883721,1.0948504983388692,0.3588039867109635
YP_009855700.1,1,202.0,-11.85,-0.0005354356751979417,967,1508,244,331,6,3524,1936,3214,310,22130.53,-0.27821782178217835,0.08415841584158416,4.625352668762207,55.29410891089106,0.29207920792079206,0.3069306930693069,0.38613861386138615,12950,12950,76.1881188118812,1.632376237623761,0.3465346534653465
YP_009855484.1,1,167.0,10.399,0.000540124739260872,879,1351,229,249,2,3100,1701,2816,284,19251.98,-0.4964071856287425,0.13173652694610777,9.67336826324463,30.08383233532934,0.33532934131736525,0.23952095808383234,0.3772455089820359,22920,22920,77.12574850299401,1.72502994011976,0.3592814371257485
YP_009854838.1,1,193.0,10.329,0.000461124511654008,1000,1531,269,290,10,3610,1962,3279,331,22398.61,-0.7652849740932648,0.1139896373056995,9.378167533874514,39.49170984455958,0.33678756476683935,0.27979274611398963,0.3160621761658031,44920,45170,66.21761658031087,1.9055440414507767,0.31088082901554404
YP_009854798.1,1,124.0,8.131,0.0005874202059257847,617,990,166,185,3,2252,1253,2063,189,13840.9,-0.5491935483870971,0.08064516129032258,9.592847251892088,38.10161290322579,0.33064516129032256,0.29838709677419356,0.34677419354838707,12950,12950,83.38709677419354,1.6936290322580654,0.3225806451612903
YP_009854582.1,1,198.0,4.009,0.00017994104002240624,992,1586,260,301,8,3617,2007,3309,308,22278.54,-0.3803030303030307,0.08585858585858586,8.802658271789554,26.656565656565654,0.3535353535353536,0.26767676767676774,0.35858585858585856,12950,13075,83.68686868686868,1.7267171717171705,0.3787878787878788
YP_009854041.1,1,283.0,1.697,5.430483412225212e-05,1386,2160,382,412,11,5044,2769,4597,447,31248.54,-0.18445229681978803,0.0812720848056537,7.766218376159668,28.83286219081272,0.2932862190812721,0.3003533568904594,0.3427561837455831,39420,39545,88.26855123674912,1.442473498233216,0.3992932862190813
YP_009853991.1,1,368.0,1.301,3.242422550712386e-05,1806,2744,488,523,10,6464,3526,5862,602,40123.34,-0.32391304347826144,0.10054347826086957,7.268536186218263,15.927445652173912,0.33695652173913043,0.30978260869565216,0.32608695652173914,68870,68995,79.53804347826087,1.113124999999999,0.358695652173913
YP_009853875.1,1,429.0,2.724,5.8132636310788516e-05,2069,3131,591,619,14,7496,4058,6793,703,46857.38,-0.42657342657342656,0.08857808857808858,7.816936683654785,32.0032867132867,0.2610722610722611,0.33100233100233106,0.3193473193473193,93390,93640,71.7016317016317,1.480233100233099,0.3356643356643357
YP_009853788.1,1,268.0,-6.658,-0.00022333723116845828,1327,2023,351,407,9,4757,2589,4323,434,29810.44,-0.41305970149253757,0.1007462686567164,5.210453224182127,39.169402985074605,0.30223880597014924,0.30970149253731344,0.33582089552238803,57870,57870,75.0,1.645895522388059,0.35447761194029853
YP_009853783.1,1,523.0,-8.715,-0.0001503417233732991,2563,3926,692,792,20,9270,5046,8424,846,57966.96,-0.40956022944550663,0.0994263862332696,5.408764457702636,36.58585086042063,0.27915869980879543,0.33078393881453155,0.33843212237093695,96260,96510,74.64627151051624,1.6980114722753337,0.3441682600382409
YP_009853575.1,1,427.0,1.231,2.666436774040386e-05,2052,3097,571,617,10,7410,4017,6716,694,46165.5,-0.35292740046838433,0.09601873536299765,7.266944694519044,27.834683840749417,0.26229508196721313,0.3395784543325527,0.3278688524590164,100380,100630,72.95081967213116,1.32295081967213,0.33489461358313816
YP_009852737.1,1,282.0,3.499,0.00011202722207067545,1378,2142,378,416,13,5024,2755,4576,448,31232.5,-0.2113475177304965,0.08865248226950354,8.681457710266113,22.823049645390068,0.2872340425531915,0.3049645390070922,0.32978723404255317,39420,39545,82.37588652482269,1.5384397163120564,0.39361702127659576
YP_009851547.1,1,174.0,11.488,0.0005851822760269342,879,1383,235,257,7,3191,1756,2915,276,19630.510000000002,-0.38390804597701134,0.09770114942528736,9.572410774230956,26.756954022988488,0.3045977011494253,0.22413793103448276,0.4022988505747126,28420,28545,75.11494252873564,1.5826436781609194,0.3448275862068966
YP_009851056.1,1,181.0,9.229,0.0004374912302657277,960,1471,247,268,8,3421,1869,3104,317,21094.3,-0.32099447513812146,0.143646408839779,9.328204536437987,30.163038674033142,0.3591160220994475,0.22099447513812154,0.3867403314917127,25900,26150,80.22099447513813,1.5817127071823205,0.3867403314917127
YP_009850997.1,1,121.0,5.226,0.00038699042742966824,592,929,173,178,5,2194,1195,1997,197,13503.23,-0.5867768595041323,0.08264462809917356,9.079292106628419,39.00247933884296,0.2644628099173554,0.3223140495867769,0.2975206611570248,12950,13200,71.65289256198348,2.113223140495867,0.33884297520661155
YP_009850605.1,1,220.0,4.868,0.0002056481422808018,1026,1616,296,327,7,3798,2091,3458,340,23670.52,-0.33636363636363653,0.07727272727272727,9.203587150573732,36.29363636363637,0.35454545454545455,0.33181818181818185,0.29090909090909095,33920,34045,82.27272727272728,1.6502727272727262,0.39545454545454545
YP_009849987.1,1,394.0,6.309,0.00014734708681800592,1918,2983,485,598,8,6888,3805,6281,607,42816.28999999999,-0.3972081218274112,0.10406091370558376,8.907612800598145,19.986548223350244,0.37817258883248733,0.29187817258883253,0.3553299492385787,60280,60280,74.82233502538071,1.3309898477157334,0.3426395939086294
YP_009823283.1,1,120.0,5.958,0.0004447493376907522,586,897,161,175,10,2173,1178,1972,201,13395.33,-0.2458333333333333,0.11666666666666667,9.27237491607666,42.64083333333331,0.275,0.3,0.30833333333333335,5960,6210,61.83333333333333,1.5727499999999999,0.4
YP_009795425.1,1,114.0,8.153,0.0006426582229589709,556,862,164,162,7,2066,1119,1875,191,12685.390000000001,-0.3912280701754385,0.10526315789473684,9.477126502990725,27.150877192982453,0.2543859649122807,0.2631578947368421,0.3508771929824561,19940,20190,64.99999999999999,1.78657894736842,0.3508771929824561
YP_009788692.1,1,171.0,6.995,0.0003815278348963521,797,1289,227,238,14,3009,1665,2761,248,18333.2,-0.06666666666666653,0.05847953216374269,9.276243019104005,30.74912280701754,0.34502923976608185,0.25146198830409355,0.3567251461988304,19480,19855,74.21052631578948,1.2587134502923978,0.40350877192982454
YP_009788668.1,1,230.0,-1.136,-4.4857445329001324e-05,1133,1742,308,332,8,4076,2228,3705,371,25323.69,-0.3104347826086962,0.09130434782608696,6.548954582214355,33.54608695652173,0.3478260869565218,0.2956521739130435,0.32608695652173914,25900,26025,82.30434782608697,1.3459130434782598,0.3826086956521739
YP_009786456.1,1,114.0,8.253,0.000656913390590052,549,865,161,162,7,2056,1122,1872,184,12562.32,-0.3736842105263157,0.08771929824561403,9.424197959899903,37.709649122807,0.27192982456140347,0.2807017543859649,0.33333333333333326,12950,13200,70.0877192982456,1.7009649122807011,0.3508771929824561
YP_009779425.1,1,929.0,25.439,0.0002609162726358123,4356,6982,1132,1298,36,15899,8922,14595,1304,97497.73000000001,0.10742734122712558,0.0688912809472551,9.599874305725098,27.355974165769705,0.34876210979547895,0.33584499461786865,0.3519913885898816,90870,90870,94.23035522066739,0.605263724434873,0.4047362755651238
YP_009778738.1,1,653.0,20.491,0.0002937537299813879,2984,4739,867,996,18,11156,6164,10182,974,69754.73000000001,-0.4464012251148547,0.06584992343032159,9.66846866607666,34.66202143950998,0.29249617151607965,0.32924961715160794,0.30474732006125577,84340,84465,72.25114854517611,1.8309341500765675,0.327718223583461
YP_009777952.1,1,252.0,-10.16,-0.00035813033406228366,1252,1882,336,390,12,4542,2443,4108,434,28368.58,-0.4825396825396827,0.11904761904761904,4.848275184631347,29.3829365079365,0.2738095238095238,0.35317460317460314,0.3293650793650793,50880,51255,71.66666666666666,1.8725396825396825,0.3333333333333333
YP_009777885.1,1,244.0,-16.056,-0.0005784659771142777,1228,1842,312,382,18,4428,2384,4006,422,27755.19,-0.36229508196721355,0.12295081967213115,4.608812522888183,33.56762295081968,0.32786885245901637,0.2909836065573771,0.3483606557377049,38390,38765,68.77049180327869,1.6075,0.3770491803278688
YP_009777824.1,1,229.0,0.369,1.42641165467231e-05,1146,1767,309,351,9,4130,2254,3751,379,25868.13,-0.477729257641922,0.10480349344978165,6.967460060119628,19.52707423580784,0.3406113537117904,0.29694323144104806,0.3406113537117904,42400,42525,77.16157205240174,1.8027947598253267,0.3537117903930131
YP_009667202.1,1,503.0,-9.189,-0.0001658536426885509,2445,3684,684,757,12,8801,4760,7956,845,55403.28999999999,-0.3717693836978126,0.10934393638170974,5.543472862243651,28.241769383697825,0.29025844930417494,0.30019880715705766,0.3479125248508946,121810,121935,73.06163021868787,1.7358846918489088,0.36381709741550694
YP_009664366.1,1,404.0,-4.954,-0.00010741096641249974,2050,3161,527,641,15,7372,4032,6699,673,46120.939999999995,-0.3282178217821785,0.11633663366336633,5.470718955993653,30.147549504950497,0.2623762376237624,0.32673267326732675,0.41336633663366334,34840,35090,83.46534653465348,1.7573762376237598,0.35148514851485146
YP_009664287.1,1,390.0,23.248,0.0005432744201828504,1902,2995,505,589,9,6942,3831,6340,602,42791.39,-0.3820512820512829,0.09743589743589742,9.558034324645995,19.50743589743588,0.2743589743589744,0.3282051282051282,0.36666666666666664,65780,66030,78.97435897435898,1.5681025641025614,0.3282051282051282
YP_009664411.1,1,265.0,8.316,0.0002769721442493309,1315,2128,356,432,3,4815,2677,4411,404,30023.7,-0.8267924528301893,0.06792452830188679,9.211645698547361,35.27622641509433,0.3849056603773585,0.2981132075471698,0.33584905660377357,29910,29910,80.60377358490567,2.324754716981131,0.2943396226415094
YP_009664406.1,1,214.0,8.203,0.0003510459697757251,1032,1644,282,326,1,3776,2097,3454,322,23366.33,-0.2985981308411213,0.07476635514018691,9.611672019958494,41.45051401869157,0.3037383177570093,0.3177570093457944,0.3644859813084112,26930,26930,91.12149532710279,1.5692056074766347,0.35514018691588783
YP_009638751.1,1,522.0,-14.279,-0.00024589504746812827,2559,3926,724,791,12,9293,5043,8436,857,58068.509999999995,-0.447318007662835,0.09003831417624521,5.307079505920409,43.23524904214562,0.2739463601532567,0.3007662835249042,0.3505747126436781,127770,128145,80.40229885057471,1.9309195402298844,0.34099616858237547
YP_009638665.1,1,501.0,-5.638,-9.978052885096119e-05,2490,3779,707,755,17,9016,4874,8159,857,56503.03,-0.47465069860279374,0.10978043912175649,5.889906501770019,44.52756487025952,0.32335329341317365,0.2714570858283433,0.3253493013972056,118830,119205,72.19560878243513,2.050518962075848,0.3652694610778443
YP_009638590.1,1,262.0,-5.365,-0.00018860104428380643,1276,1907,329,376,11,4564,2485,4139,425,28445.31,-0.060687022900763436,0.1068702290076336,5.605484199523925,44.337061068702276,0.3015267175572519,0.29389312977099236,0.33969465648854963,51910,51910,80.1145038167939,0.8045801526717565,0.40076335877862596
YP_009638589.1,1,552.0,-21.617,-0.00037154881732420915,2555,3933,701,809,17,9385,5126,8542,843,58179.799999999996,-0.16231884057971044,0.07427536231884058,4.804111289978027,27.395289855072466,0.2971014492753623,0.34420289855072467,0.3242753623188406,98320,98820,81.7391304347826,1.1960869565217407,0.37681159420289856
YP_009638579.1,1,1385.0,1.184,8.371254385098488e-06,6209,9750,1702,1983,23,22858,12691,20859,1999,141435.41,0.03703971119133599,0.06859205776173286,7.216699028015138,22.05725631768962,0.3249097472924188,0.33935018050541516,0.3328519855595668,207860,207860,86.28158844765343,0.8406787003610081,0.4014440433212996
YP_009638465.1,1,226.0,-0.696,-2.690656810203156e-05,1167,1763,309,335,10,4147,2243,3761,386,25866.31,-0.4752212389380533,0.11946902654867256,6.528492546081543,38.490707964601754,0.3097345132743363,0.30973451327433627,0.34955752212389385,69900,70025,75.08849557522123,1.6135398230088493,0.33185840707964603
YP_009638184.1,1,404.0,-11.92,-0.0002681344478308666,1963,2966,538,612,11,7075,3830,6415,660,44454.329999999994,-0.44702970297029687,0.09405940594059406,5.4008638381958,37.5378712871287,0.27970297029702973,0.32673267326732675,0.3292079207920792,81360,81485,72.02970297029702,1.6294059405940569,0.3316831683168317
YP_009637910.1,1,313.0,1.509,4.32906269911465e-05,1546,2396,434,457,11,5609,3065,5106,503,34856.45,-0.3856230031948886,0.08306709265175719,7.738083076477051,44.472204472843444,0.2939297124600639,0.31629392971246006,0.33226837060702874,66920,67045,82.23642172523961,1.668658146964855,0.3610223642172524
YP_009637724.1,1,470.0,-5.156,-9.796014526828368e-05,2338,3547,639,715,11,8409,4559,7622,787,52632.67,-0.39553191489361683,0.10638297872340426,6.034391212463378,36.02065957446808,0.31702127659574464,0.28510638297872337,0.3468085106382979,117800,118050,79.02127659574467,1.7235106382978724,0.3617021276595745
YP_009637634.1,1,521.0,-5.478,-9.34055160066499e-05,2608,3963,729,780,13,9390,5084,8510,880,58646.52,-0.47101727447216846,0.1055662188099808,5.950269508361816,47.88771593090217,0.28790786948176583,0.29558541266794625,0.345489443378119,127770,128145,77.77351247600768,1.8688291746641057,0.3474088291746641
YP_009637368.1,1,561.0,-15.62,-0.00026142473804387684,2635,3998,720,821,18,9610,5221,8724,886,59748.53,-0.24598930481283443,0.08912655971479502,5.071368217468262,26.373796791443862,0.2798573975044564,0.33868092691622104,0.32798573975044565,121810,122310,74.67023172905526,1.243172905525847,0.3600713012477718
YP_009637358.1,1,1392.0,-0.209,-1.4649931818235982e-06,6252,9798,1696,2017,24,23042,12792,21025,2017,142661.8,0.015373563218391215,0.06968390804597702,6.779664039611816,22.91752873563228,0.3225574712643678,0.33261494252873564,0.3369252873563218,213360,213360,85.77586206896552,0.8359626436781585,0.39727011494252873
YP_009637259.1,1,322.0,-4.354,-0.00012106035973889444,1605,2466,442,473,11,5752,3134,5231,521,35964.549999999996,-0.33913043478260935,0.09627329192546584,5.8483003616333,39.43509316770185,0.2639751552795031,0.3105590062111801,0.3726708074534162,71390,71390,78.41614906832298,1.6835403726708065,0.3416149068322981
YP_009636444.1,1,332.0,-6.229,-0.00016830427164293233,1633,2476,452,499,13,5885,3187,5336,549,37009.369999999995,-0.39578313253012043,0.09939759036144577,5.725073432922364,41.74340361445782,0.2710843373493976,0.29819277108433734,0.3493975903614458,81360,81485,73.82530120481927,1.6910843373493967,0.3463855421686747
YP_009636342.1,1,161.0,-0.864,-4.9211869629555365e-05,781,1211,213,237,4,2825,1548,2573,252,17555.760000000002,-0.30621118012422377,0.08695652173913043,6.105098915100096,34.94596273291925,0.31055900621118016,0.3416149068322981,0.32298136645962733,23950,23950,81.24223602484471,1.550496894409938,0.37888198757763975
YP_009635981.1,1,526.0,-6.143,-0.00010917309952079709,2459,3813,705,778,10,8987,4925,8165,822,56267.46,-0.2574144486692013,0.0817490494296578,5.8149927139282225,25.62815589353612,0.3136882129277566,0.2984790874524715,0.3346007604562738,92820,92820,80.45627376425855,1.5487832699619777,0.37072243346007605
YP_009635421.1,1,498.0,-1.547,-2.7338299349253046e-05,2513,3812,706,747,16,9041,4889,8179,862,56586.299999999996,-0.4429718875502002,0.11847389558232932,6.541394996643067,32.92853413654617,0.30722891566265065,0.26506024096385544,0.357429718875502,123300,123675,74.53815261044177,1.993493975903614,0.3614457831325301
YP_009623262.1,1,194.0,17.711,0.0007685121342993503,1055,1644,264,292,8,3724,2056,3393,331,23044.850000000002,-0.32061855670103095,0.13402061855670103,9.705795860290525,44.42989690721648,0.32474226804123707,0.2268041237113402,0.42783505154639173,32320,32320,98.50515463917526,1.3039175257731963,0.3711340206185567
YP_009613941.1,1,415.0,-7.651,-0.00016610246248908805,2031,3054,562,634,11,7327,3953,6629,698,46060.95,-0.5289156626506022,0.10843373493975904,5.424906730651855,42.476168674698805,0.26987951807228916,0.3373493975903615,0.31566265060240967,106340,106590,68.48192771084338,1.8883373493975881,0.3301204819277108
YP_009613733.1,1,159.0,-0.664,-3.7682375033837525e-05,782,1231,213,237,5,2842,1564,2598,244,17619.99,-0.44716981132075495,0.06918238993710692,6.423113059997559,30.239622641509417,0.3773584905660377,0.2830188679245283,0.32075471698113206,30940,30940,84.0880503144654,1.6667295597484273,0.36477987421383645
YP_009613656.1,1,500.0,-15.924,-0.0002903843288746586,2398,3637,665,766,16,8731,4726,7917,814,54836.689999999995,-0.4907999999999996,0.08800000000000001,5.275533866882324,31.745399999999993,0.264,0.34,0.322,110810,111060,72.19999999999999,1.7372200000000004,0.326
YP_009612397.1,1,221.0,6.401,0.00026498241453996304,1076,1679,299,320,4,3893,2143,3550,343,24155.34,-0.1769230769230769,0.08597285067873303,9.649514961242676,29.83529411764706,0.23529411764705885,0.330316742081448,0.3710407239819004,37930,37930,86.78733031674207,1.4203167420814473,0.36199095022624433
YP_009590712.1,1,159.0,9.102,0.0005250224960199349,734,1210,220,250,4,2772,1547,2543,229,17335.420000000002,-0.6213836477987423,0.03773584905660378,9.897847175598145,20.44968553459119,0.2767295597484277,0.37735849056603776,0.3018867924528302,8480,8480,80.88050314465409,2.272389937106919,0.32075471698113206
YP_007005647.2,1,252.0,8.095,0.00028075955952484177,1316,1924,342,367,10,4597,2465,4137,460,28831.52,-0.44206349206349244,0.16666666666666666,9.27102108001709,18.589325396825373,0.25,0.31746031746031744,0.376984126984127,101870,101995,63.84920634920634,1.3663095238095235,0.32142857142857145
NP_570362.2,1,225.0,-1.629,-6.375816204279743e-05,1127,1737,311,347,7,4081,2225,3705,376,25548.69,-0.48088888888888925,0.10222222222222223,6.228041648864747,29.944888888888894,0.35555555555555557,0.2577777777777778,0.3511111111111111,41370,41495,82.44444444444444,1.9575111111111103,0.36
YP_009169125.1,1,1172.0,34.328,0.0002740240408041019,5453,8627,1481,1813,20,20133,11143,18399,1734,125272.7,-0.41305460750853173,0.0733788395904437,9.456625556945802,33.3917235494882,0.3054607508532423,0.37969283276450505,0.31143344709897613,129720,129845,76.95392491467575,1.6299317406143408,0.33447098976109213
YP_009150887.1,1,1391.0,16.797,0.00011686705292560042,6312,9939,1745,1998,20,23254,12919,21226,2028,143726.44,-0.005319913731128802,0.07117181883537024,9.327301979064941,24.583472322070577,0.33932422717469446,0.31272465851905107,0.33357296908698775,177840,177840,86.16822429906543,0.9953199137311285,0.406901509705248
YP_009018793.1,1,493.0,-2.146,-3.856030968995786e-05,2443,3733,707,742,16,8889,4812,8052,837,55652.1,-0.4914807302231234,0.09939148073022312,6.521387672424316,42.75417849898579,0.2961460446247465,0.27180527383367137,0.3286004056795132,106340,106715,74.50304259634888,2.1046450304259623,0.35699797160243407
YP_009017252.1,1,389.0,-5.724,-0.00013451773488490907,1892,2854,504,596,5,6792,3685,6154,638,42551.03,-0.39100257069408745,0.11053984575835477,5.403194236755371,31.046272493573266,0.2750642673521851,0.33676092544987146,0.34704370179948585,102330,102455,74.29305912596402,1.5687403598971714,0.33676092544987146
YP_009016393.1,1,544.0,-17.678,-0.0003025967725977894,2561,3923,713,806,18,9394,5111,8532,862,58420.0,-0.29669117647058824,0.08455882352941177,5.032660865783691,33.85753676470588,0.28860294117647056,0.3290441176470589,0.3180147058823529,98320,98820,76.10294117647058,1.5150367647058838,0.3639705882352941
YP_009016382.1,1,1370.0,-0.734,-5.183864395757396e-06,6214,9731,1721,1980,19,22828,12643,20812,2016,141592.22999999998,-0.02182481751824828,0.07153284671532847,6.698213768005371,26.640007299270195,0.33138686131386863,0.3248175182481752,0.3343065693430657,206370,206370,85.54744525547446,1.0167737226277356,0.40072992700729926
YP_009015880.1,1,256.0,0.149,5.204632891742937e-06,1252,1985,325,412,7,4598,2551,4202,396,28627.36,-0.3734375000000004,0.078125,6.774662208557129,36.618789062500014,0.40234375,0.2265625,0.36328125,31400,31400,89.609375,1.5878906249999991,0.375
YP_009015333.1,1,556.0,15.8,0.00025912004145920667,2716,4235,717,843,10,9833,5414,8967,866,60974.619999999995,-0.4064748201438849,0.09352517985611511,9.261737632751462,25.12809352517986,0.2931654676258993,0.3057553956834532,0.3794964028776978,79760,79885,77.33812949640287,1.4892086330935248,0.3327338129496403
YP_009014432.1,1,346.0,-3.692,-9.693122871096694e-05,1696,2567,457,507,14,6094,3311,5525,569,38087.88,-0.26445086705202336,0.10982658959537572,5.800896644592284,33.5164739884393,0.26878612716763006,0.3323699421965318,0.34104046242774566,74370,74495,75.60693641618496,1.386994219653178,0.36127167630057805
YP_009014430.1,1,416.0,-5.585,-0.00012114021464701239,2053,3099,549,625,12,7377,4001,6693,684,46102.619999999995,-0.4891826923076923,0.10336538461538461,5.655616188049316,36.47475961538461,0.27884615384615385,0.3221153846153846,0.3341346153846154,126850,126975,72.5480769230769,1.5475480769230754,0.31971153846153844
YP_009013756.1,1,438.0,-3.738,-7.940635148845486e-05,2091,3122,590,625,9,7563,4081,6845,718,47073.34,-0.37328767123287643,0.0958904109589041,6.340753364562987,32.55707762557078,0.2602739726027397,0.34018264840182644,0.3082191780821918,107370,107620,70.93607305936072,1.390251141552512,0.3424657534246575
YP_009013405.1,1,520.0,-2.231,-3.962343000372791e-05,2530,3830,692,741,11,9082,4929,8248,834,56304.09,-0.30423076923076947,0.09807692307692309,6.425841331481934,38.221346153846135,0.24615384615384617,0.3557692307692308,0.34807692307692306,125820,126070,75.59615384615384,1.3351538461538461,0.3423076923076923
YP_009013130.1,1,454.0,-6.421,-0.00012669947185203807,2246,3388,618,671,19,8148,4400,7395,753,50678.0,-0.49295154185021983,0.09251101321585903,5.915313529968262,40.01059471365639,0.2687224669603524,0.3303964757709251,0.31718061674008813,141400,141900,73.32599118942731,1.596321585903082,0.32599118942731276
YP_009013044.1,1,392.0,-2.531,-6.155359223943204e-05,1829,2840,504,541,13,6696,3683,6109,587,41117.659999999996,0.060714285714285506,0.07397959183673469,6.252709770202637,39.02959183673468,0.32142857142857145,0.3112244897959184,0.3214285714285714,64860,65110,89.97448979591837,0.8378316326530599,0.42091836734693877
YP_009013043.1,1,317.0,-7.528,-0.00021714154842576705,1531,2310,408,479,13,5512,2988,4997,515,34667.649999999994,-0.41198738170347066,0.10410094637223975,5.2833776473999015,33.935993690851724,0.26813880126182965,0.35646687697160884,0.3280757097791798,56380,56505,66.81388012618297,1.5076971608832797,0.334384858044164
YP_009011947.1,1,334.0,-0.333,-8.931219951004346e-06,1652,2518,458,494,13,5950,3233,5399,551,37283.96,-0.3365269461077847,0.10179640718562874,6.714753913879394,42.73532934131736,0.24251497005988024,0.3263473053892215,0.3502994011976048,60850,60975,77.63473053892216,1.6524251497005964,0.3562874251497006
YP_009011946.1,1,462.0,-5.292,-0.00010349094190250848,2263,3419,627,691,14,8172,4422,7395,777,51133.93,-0.3307359307359312,0.10822510822510822,6.024728584289551,33.63121212121211,0.30952380952380953,0.28787878787878785,0.34199134199134196,110350,110725,74.67532467532467,1.642164502164501,0.37662337662337664
YP_008771857.1,1,299.0,20.599,0.0006414028847093961,1405,2322,394,448,3,5231,2945,4817,414,32114.56,-0.4735785953177262,0.043478260869565216,9.814489555358886,28.523745819397984,0.35785953177257523,0.3311036789297659,0.3311036789297659,10430,10430,88.39464882943143,1.7327424749163862,0.3311036789297659
YP_008770668.1,1,299.0,21.601,0.000670782263599015,1413,2334,398,444,3,5247,2954,4829,418,32201.72,-0.4494983277591979,0.046822742474916385,9.86728916168213,20.592642140468215,0.37792642140468224,0.3076923076923077,0.3344481605351171,8940,8940,88.12709030100334,1.7342809364548482,0.34782608695652173
YP_008770590.1,1,303.0,19.599,0.0006011022815449117,1429,2354,396,456,3,5311,2988,4890,421,32604.12,-0.41782178217821825,0.0462046204620462,9.806173133850098,25.289438943894382,0.3432343234323433,0.33003300330033003,0.34653465346534656,10430,10430,89.76897689768977,1.6644554455445528,0.3333333333333333
YP_007238098.1,1,179.0,7.029,0.0003544720514748488,872,1347,243,263,8,3212,1753,2923,289,19828.510000000002,-0.4234636871508379,0.09497206703910616,9.319114494323731,49.60391061452513,0.30167597765363124,0.27932960893854747,0.3240223463687151,39420,39670,73.07262569832403,1.623128491620111,0.35195530726256985
YP_007236708.1,1,413.0,21.076,0.00046291273053936934,2061,3117,539,610,4,7305,3986,6623,682,45528.119999999995,-0.4106537530266349,0.12832929782082325,9.578664207458495,16.334866828087154,0.28329297820823246,0.3002421307506053,0.38498789346246975,106690,106690,74.16464891041161,1.268934624697335,0.3171912832929782
YP_007005182.1,1,63.0,6.995,0.0009556924842539587,323,494,82,102,3,1161,633,1057,104,7318.320000000001,-1.2015873015873015,0.12698412698412698,9.77832279205322,42.35396825396825,0.3492063492063492,0.36507936507936506,0.2222222222222222,20970,20970,40.317460317460316,2.344761904761905,0.23809523809523808
YP_006989833.1,1,213.0,7.034,0.0003091874927197642,1001,1588,282,301,8,3713,2056,3390,323,22748.97,-0.012676056338028187,0.07511737089201878,9.387450981140137,30.024413145539903,0.3427230046948357,0.28169014084507044,0.3380281690140845,30480,30730,87.98122065727699,1.2003286384976533,0.4272300469483568
YP_006989130.1,1,212.0,6.035,0.0002634210515977895,1014,1593,281,303,7,3735,2062,3404,331,22909.11,-0.07688679245283014,0.0849056603773585,9.191724967956542,24.133490566037732,0.3632075471698113,0.2641509433962264,0.33490566037735847,31970,32220,87.5,1.2634433962264155,0.4339622641509434
YP_006561188.1,1,460.0,27.706,0.0005271270869807259,2388,3609,621,690,10,8445,4589,7652,793,52559.399999999994,-0.6665217391304343,0.14130434782608695,9.502398109436037,13.052673913043472,0.2673913043478261,0.3043478260869565,0.3804347826086957,124110,124360,69.28260869565217,1.6818260869565178,0.2891304347826087
YP_006560970.1,1,574.0,33.003,0.0005009997832234372,2964,4506,796,864,18,10562,5729,9574,988,65873.3,-0.6857142857142849,0.13066202090592333,9.498207664489748,32.38872822299652,0.27351916376306623,0.2979094076655052,0.3693379790940766,156080,156455,67.24738675958189,1.8878571428571402,0.29965156794425085
