accession_id,target,length,charge,chargedensity,formulaC,formulaH,formulaN,formulaO,formulaS,tot,hydrogen,single,double,MW_modlamp,Gravy,Aromacity,IsoelectricPoint,Instability_index,SecStruct_helix,SecStruct_turn,SecStruct_sheet,Molar_extinction_coefficient_reduced,Molar_extinction_coefficient_oxidized,aliphatic_index,bomanindex,hydrophobic_ratio
YP_009637358.1,1,1392.0,-0.209,-1.4649931818235982e-06,6252,9798,1696,2017,24,23042,12792,21025,2017,142661.8,0.015373563218391215,0.06968390804597702,6.779664039611816,22.91752873563228,0.3225574712643678,0.33261494252873564,0.3369252873563218,213360,213360,85.77586206896552,0.8359626436781585,0.39727011494252873
YP_009637259.1,1,322.0,-4.354,-0.00012106035973889444,1605,2466,442,473,11,5752,3134,5231,521,35964.549999999996,-0.33913043478260935,0.09627329192546584,5.8483003616333,39.43509316770185,0.2639751552795031,0.3105590062111801,0.3726708074534162,71390,71390,78.41614906832298,1.6835403726708065,0.3416149068322981
YP_009636444.1,1,332.0,-6.229,-0.00016830427164293233,1633,2476,452,499,13,5885,3187,5336,549,37009.369999999995,-0.39578313253012043,0.09939759036144577,5.725073432922364,41.74340361445782,0.2710843373493976,0.29819277108433734,0.3493975903614458,81360,81485,73.82530120481927,1.6910843373493967,0.3463855421686747
YP_009636342.1,1,161.0,-0.864,-4.9211869629555365e-05,781,1211,213,237,4,2825,1548,2573,252,17555.760000000002,-0.30621118012422377,0.08695652173913043,6.105098915100096,34.94596273291925,0.31055900621118016,0.3416149068322981,0.32298136645962733,23950,23950,81.24223602484471,1.550496894409938,0.37888198757763975
YP_009635981.1,1,526.0,-6.143,-0.00010917309952079709,2459,3813,705,778,10,8987,4925,8165,822,56267.46,-0.2574144486692013,0.0817490494296578,5.8149927139282225,25.62815589353612,0.3136882129277566,0.2984790874524715,0.3346007604562738,92820,92820,80.45627376425855,1.5487832699619777,0.37072243346007605
YP_009635421.1,1,498.0,-1.547,-2.7338299349253046e-05,2513,3812,706,747,16,9041,4889,8179,862,56586.299999999996,-0.4429718875502002,0.11847389558232932,6.541394996643067,32.92853413654617,0.30722891566265065,0.26506024096385544,0.357429718875502,123300,123675,74.53815261044177,1.993493975903614,0.3614457831325301
YP_009623262.1,1,194.0,17.711,0.0007685121342993503,1055,1644,264,292,8,3724,2056,3393,331,23044.850000000002,-0.32061855670103095,0.13402061855670103,9.705795860290525,44.42989690721648,0.32474226804123707,0.2268041237113402,0.42783505154639173,32320,32320,98.50515463917526,1.3039175257731963,0.3711340206185567
YP_009613941.1,1,415.0,-7.651,-0.00016610246248908805,2031,3054,562,634,11,7327,3953,6629,698,46060.95,-0.5289156626506022,0.10843373493975904,5.424906730651855,42.476168674698805,0.26987951807228916,0.3373493975903615,0.31566265060240967,106340,106590,68.48192771084338,1.8883373493975881,0.3301204819277108
YP_009613733.1,1,159.0,-0.664,-3.7682375033837525e-05,782,1231,213,237,5,2842,1564,2598,244,17619.99,-0.44716981132075495,0.06918238993710692,6.423113059997559,30.239622641509417,0.3773584905660377,0.2830188679245283,0.32075471698113206,30940,30940,84.0880503144654,1.6667295597484273,0.36477987421383645
YP_009613656.1,1,500.0,-15.924,-0.0002903843288746586,2398,3637,665,766,16,8731,4726,7917,814,54836.689999999995,-0.4907999999999996,0.08800000000000001,5.275533866882324,31.745399999999993,0.264,0.34,0.322,110810,111060,72.19999999999999,1.7372200000000004,0.326
YP_009612397.1,1,221.0,6.401,0.00026498241453996304,1076,1679,299,320,4,3893,2143,3550,343,24155.34,-0.1769230769230769,0.08597285067873303,9.649514961242676,29.83529411764706,0.23529411764705885,0.330316742081448,0.3710407239819004,37930,37930,86.78733031674207,1.4203167420814473,0.36199095022624433
YP_009590712.1,1,159.0,9.102,0.0005250224960199349,734,1210,220,250,4,2772,1547,2543,229,17335.420000000002,-0.6213836477987423,0.03773584905660378,9.897847175598145,20.44968553459119,0.2767295597484277,0.37735849056603776,0.3018867924528302,8480,8480,80.88050314465409,2.272389937106919,0.32075471698113206
YP_007005647.2,1,252.0,8.095,0.00028075955952484177,1316,1924,342,367,10,4597,2465,4137,460,28831.52,-0.44206349206349244,0.16666666666666666,9.27102108001709,18.589325396825373,0.25,0.31746031746031744,0.376984126984127,101870,101995,63.84920634920634,1.3663095238095235,0.32142857142857145
NP_570362.2,1,225.0,-1.629,-6.375816204279743e-05,1127,1737,311,347,7,4081,2225,3705,376,25548.69,-0.48088888888888925,0.10222222222222223,6.228041648864747,29.944888888888894,0.35555555555555557,0.2577777777777778,0.3511111111111111,41370,41495,82.44444444444444,1.9575111111111103,0.36
YP_009169125.1,1,1172.0,34.328,0.0002740240408041019,5453,8627,1481,1813,20,20133,11143,18399,1734,125272.7,-0.41305460750853173,0.0733788395904437,9.456625556945802,33.3917235494882,0.3054607508532423,0.37969283276450505,0.31143344709897613,129720,129845,76.95392491467575,1.6299317406143408,0.33447098976109213
YP_009150887.1,1,1391.0,16.797,0.00011686705292560042,6312,9939,1745,1998,20,23254,12919,21226,2028,143726.44,-0.005319913731128802,0.07117181883537024,9.327301979064941,24.583472322070577,0.33932422717469446,0.31272465851905107,0.33357296908698775,177840,177840,86.16822429906543,0.9953199137311285,0.406901509705248
YP_009018793.1,1,493.0,-2.146,-3.856030968995786e-05,2443,3733,707,742,16,8889,4812,8052,837,55652.1,-0.4914807302231234,0.09939148073022312,6.521387672424316,42.75417849898579,0.2961460446247465,0.27180527383367137,0.3286004056795132,106340,106715,74.50304259634888,2.1046450304259623,0.35699797160243407
YP_009017252.1,1,389.0,-5.724,-0.00013451773488490907,1892,2854,504,596,5,6792,3685,6154,638,42551.03,-0.39100257069408745,0.11053984575835477,5.403194236755371,31.046272493573266,0.2750642673521851,0.33676092544987146,0.34704370179948585,102330,102455,74.29305912596402,1.5687403598971714,0.33676092544987146
YP_009016393.1,1,544.0,-17.678,-0.0003025967725977894,2561,3923,713,806,18,9394,5111,8532,862,58420.0,-0.29669117647058824,0.08455882352941177,5.032660865783691,33.85753676470588,0.28860294117647056,0.3290441176470589,0.3180147058823529,98320,98820,76.10294117647058,1.5150367647058838,0.3639705882352941
YP_009016382.1,1,1370.0,-0.734,-5.183864395757396e-06,6214,9731,1721,1980,19,22828,12643,20812,2016,141592.22999999998,-0.02182481751824828,0.07153284671532847,6.698213768005371,26.640007299270195,0.33138686131386863,0.3248175182481752,0.3343065693430657,206370,206370,85.54744525547446,1.0167737226277356,0.40072992700729926
YP_009015880.1,1,256.0,0.149,5.204632891742937e-06,1252,1985,325,412,7,4598,2551,4202,396,28627.36,-0.3734375000000004,0.078125,6.774662208557129,36.618789062500014,0.40234375,0.2265625,0.36328125,31400,31400,89.609375,1.5878906249999991,0.375
YP_009015333.1,1,556.0,15.8,0.00025912004145920667,2716,4235,717,843,10,9833,5414,8967,866,60974.619999999995,-0.4064748201438849,0.09352517985611511,9.261737632751462,25.12809352517986,0.2931654676258993,0.3057553956834532,0.3794964028776978,79760,79885,77.33812949640287,1.4892086330935248,0.3327338129496403
YP_009014432.1,1,346.0,-3.692,-9.693122871096694e-05,1696,2567,457,507,14,6094,3311,5525,569,38087.88,-0.26445086705202336,0.10982658959537572,5.800896644592284,33.5164739884393,0.26878612716763006,0.3323699421965318,0.34104046242774566,74370,74495,75.60693641618496,1.386994219653178,0.36127167630057805
YP_009014430.1,1,416.0,-5.585,-0.00012114021464701239,2053,3099,549,625,12,7377,4001,6693,684,46102.619999999995,-0.4891826923076923,0.10336538461538461,5.655616188049316,36.47475961538461,0.27884615384615385,0.3221153846153846,0.3341346153846154,126850,126975,72.5480769230769,1.5475480769230754,0.31971153846153844
YP_009013756.1,1,438.0,-3.738,-7.940635148845486e-05,2091,3122,590,625,9,7563,4081,6845,718,47073.34,-0.37328767123287643,0.0958904109589041,6.340753364562987,32.55707762557078,0.2602739726027397,0.34018264840182644,0.3082191780821918,107370,107620,70.93607305936072,1.390251141552512,0.3424657534246575
YP_009013405.1,1,520.0,-2.231,-3.962343000372791e-05,2530,3830,692,741,11,9082,4929,8248,834,56304.09,-0.30423076923076947,0.09807692307692309,6.425841331481934,38.221346153846135,0.24615384615384617,0.3557692307692308,0.34807692307692306,125820,126070,75.59615384615384,1.3351538461538461,0.3423076923076923
YP_009013130.1,1,454.0,-6.421,-0.00012669947185203807,2246,3388,618,671,19,8148,4400,7395,753,50678.0,-0.49295154185021983,0.09251101321585903,5.915313529968262,40.01059471365639,0.2687224669603524,0.3303964757709251,0.31718061674008813,141400,141900,73.32599118942731,1.596321585903082,0.32599118942731276
YP_009013044.1,1,392.0,-2.531,-6.155359223943204e-05,1829,2840,504,541,13,6696,3683,6109,587,41117.659999999996,0.060714285714285506,0.07397959183673469,6.252709770202637,39.02959183673468,0.32142857142857145,0.3112244897959184,0.3214285714285714,64860,65110,89.97448979591837,0.8378316326530599,0.42091836734693877
YP_009013043.1,1,317.0,-7.528,-0.00021714154842576705,1531,2310,408,479,13,5512,2988,4997,515,34667.649999999994,-0.41198738170347066,0.10410094637223975,5.2833776473999015,33.935993690851724,0.26813880126182965,0.35646687697160884,0.3280757097791798,56380,56505,66.81388012618297,1.5076971608832797,0.334384858044164
YP_009011947.1,1,334.0,-0.333,-8.931219951004346e-06,1652,2518,458,494,13,5950,3233,5399,551,37283.96,-0.3365269461077847,0.10179640718562874,6.714753913879394,42.73532934131736,0.24251497005988024,0.3263473053892215,0.3502994011976048,60850,60975,77.63473053892216,1.6524251497005964,0.3562874251497006
YP_009011946.1,1,462.0,-5.292,-0.00010349094190250848,2263,3419,627,691,14,8172,4422,7395,777,51133.93,-0.3307359307359312,0.10822510822510822,6.024728584289551,33.63121212121211,0.30952380952380953,0.28787878787878785,0.34199134199134196,110350,110725,74.67532467532467,1.642164502164501,0.37662337662337664
YP_008771857.1,1,299.0,20.599,0.0006414028847093961,1405,2322,394,448,3,5231,2945,4817,414,32114.56,-0.4735785953177262,0.043478260869565216,9.814489555358886,28.523745819397984,0.35785953177257523,0.3311036789297659,0.3311036789297659,10430,10430,88.39464882943143,1.7327424749163862,0.3311036789297659
YP_008770668.1,1,299.0,21.601,0.000670782263599015,1413,2334,398,444,3,5247,2954,4829,418,32201.72,-0.4494983277591979,0.046822742474916385,9.86728916168213,20.592642140468215,0.37792642140468224,0.3076923076923077,0.3344481605351171,8940,8940,88.12709030100334,1.7342809364548482,0.34782608695652173
YP_008770590.1,1,303.0,19.599,0.0006011022815449117,1429,2354,396,456,3,5311,2988,4890,421,32604.12,-0.41782178217821825,0.0462046204620462,9.806173133850098,25.289438943894382,0.3432343234323433,0.33003300330033003,0.34653465346534656,10430,10430,89.76897689768977,1.6644554455445528,0.3333333333333333
YP_007238098.1,1,179.0,7.029,0.0003544720514748488,872,1347,243,263,8,3212,1753,2923,289,19828.510000000002,-0.4234636871508379,0.09497206703910616,9.319114494323731,49.60391061452513,0.30167597765363124,0.27932960893854747,0.3240223463687151,39420,39670,73.07262569832403,1.623128491620111,0.35195530726256985
YP_007236708.1,1,413.0,21.076,0.00046291273053936934,2061,3117,539,610,4,7305,3986,6623,682,45528.119999999995,-0.4106537530266349,0.12832929782082325,9.578664207458495,16.334866828087154,0.28329297820823246,0.3002421307506053,0.38498789346246975,106690,106690,74.16464891041161,1.268934624697335,0.3171912832929782
YP_007005182.1,1,63.0,6.995,0.0009556924842539587,323,494,82,102,3,1161,633,1057,104,7318.320000000001,-1.2015873015873015,0.12698412698412698,9.77832279205322,42.35396825396825,0.3492063492063492,0.36507936507936506,0.2222222222222222,20970,20970,40.317460317460316,2.344761904761905,0.23809523809523808
YP_006989833.1,1,213.0,7.034,0.0003091874927197642,1001,1588,282,301,8,3713,2056,3390,323,22748.97,-0.012676056338028187,0.07511737089201878,9.387450981140137,30.024413145539903,0.3427230046948357,0.28169014084507044,0.3380281690140845,30480,30730,87.98122065727699,1.2003286384976533,0.4272300469483568
YP_006989130.1,1,212.0,6.035,0.0002634210515977895,1014,1593,281,303,7,3735,2062,3404,331,22909.11,-0.07688679245283014,0.0849056603773585,9.191724967956542,24.133490566037732,0.3632075471698113,0.2641509433962264,0.33490566037735847,31970,32220,87.5,1.2634433962264155,0.4339622641509434
YP_006561188.1,1,460.0,27.706,0.0005271270869807259,2388,3609,621,690,10,8445,4589,7652,793,52559.399999999994,-0.6665217391304343,0.14130434782608695,9.502398109436037,13.052673913043472,0.2673913043478261,0.3043478260869565,0.3804347826086957,124110,124360,69.28260869565217,1.6818260869565178,0.2891304347826087
YP_006560970.1,1,574.0,33.003,0.0005009997832234372,2964,4506,796,864,18,10562,5729,9574,988,65873.3,-0.6857142857142849,0.13066202090592333,9.498207664489748,32.38872822299652,0.27351916376306623,0.2979094076655052,0.3693379790940766,156080,156455,67.24738675958189,1.8878571428571402,0.29965156794425085
YP_006201612.1,1,226.0,1.529,6.032510060759094e-05,1097,1680,316,354,8,4031,2180,3650,381,25345.02,-0.6477876106194695,0.09292035398230089,7.717677879333496,41.146504424778755,0.26991150442477874,0.3185840707964601,0.33185840707964603,39420,39670,68.18584070796462,2.1227433628318577,0.3185840707964602
YP_005087024.1,1,437.0,-15.256,-0.0003223998586647709,2100,3116,572,651,10,7529,4056,6793,736,47319.14,-0.3034324942791766,0.11899313501144164,5.063694953918456,34.02910755148741,0.2494279176201373,0.3340961098398169,0.34324942791762014,94310,94560,69.26773455377574,1.4571624713958802,0.34324942791762014
YP_004300589.1,1,173.0,2.598,0.00013643797113901024,845,1343,243,248,4,3100,1711,2827,273,19040.64,-0.160115606936416,0.06936416184971098,8.410690498352054,22.694797687861264,0.3583815028901734,0.22543352601156066,0.34682080924855485,27960,28085,97.6878612716763,1.5246242774566483,0.42196531791907516
YP_003858447.1,1,131.0,4.205,0.0002835835792631278,665,1059,177,195,3,2405,1337,2203,202,14827.1,-0.35877862595419857,0.07633587786259542,9.395702934265138,36.85038167938931,0.3511450381679389,0.26717557251908397,0.37404580152671757,19480,19480,92.90076335877862,1.608167938931299,0.366412213740458
YP_003358711.1,1,500.0,-3.646,-6.4514941773761e-05,2496,3784,702,756,17,9016,4874,8157,859,56513.06,-0.48559999999999937,0.11400000000000002,6.143578910827636,33.81502,0.32000000000000006,0.272,0.34,124790,125165,72.91999999999999,1.9918399999999994,0.358
YP_002790806.1,1,491.0,10.967,0.0002054193855811962,2378,3587,615,749,11,8496,4627,7700,796,53387.35999999999,-0.17841140529531554,0.12423625254582485,9.254646110534665,21.901425661914455,0.219959266802444,0.35030549898167007,0.41140529531568226,126630,126630,78.43177189409369,1.0749083503054953,0.32179226069246436
YP_002300379.1,1,343.0,24.393,0.0006582670357258222,1639,2564,448,517,3,5954,3281,5428,526,37055.409999999996,-0.6358600583090387,0.09912536443148688,9.779998970031734,26.3738192419825,0.3206997084548105,0.358600583090379,0.30903790087463556,61310,61310,65.74344023323614,1.7697084548104929,0.2857142857142857
YP_002290910.1,1,270.0,7.029,0.000233402489626556,1339,2129,353,409,10,4920,2720,4496,424,30114.38,-0.36370370370370425,0.08888888888888888,8.84456272125244,27.55111111111111,0.31851851851851853,0.2962962962962963,0.3703703703703704,27850,28225,89.85185185185185,1.549259259259259,0.35185185185185186
YP_002290894.1,1,223.0,9.048,0.00034939043956854453,1164,1862,302,353,3,4193,2326,3841,352,25895.55,-0.654708520179373,0.09417040358744394,9.374557304382325,25.267264573991017,0.32286995515695066,0.2645739910313901,0.4080717488789237,28420,28420,83.85650224215246,2.1605829596412542,0.3004484304932735
YP_002242012.1,1,314.0,0.269,8.021570569841638e-06,1470,2287,419,453,11,5417,2962,4935,482,33533.6,-0.3092356687898092,0.07643312101910828,7.006224250793457,37.207038216560505,0.25796178343949044,0.3535031847133758,0.33121019108280253,49390,49640,75.47770700636943,1.4968152866242033,0.3375796178343949
YP_001686781.1,1,211.0,-1.562,-6.763412622294582e-05,1018,1577,291,311,3,3705,2032,3362,343,23093.87,-0.07630331753554488,0.09004739336492892,6.206158638000488,37.534170616113734,0.2985781990521327,0.2748815165876777,0.3649289099526067,32430,32430,96.2085308056872,1.4795260663507104,0.41232227488151657
YP_001469072.1,1,347.0,-5.881,-0.00015653426066773932,1657,2450,446,536,4,5951,3204,5373,578,37569.07,-0.5008645533141213,0.10951008645533142,5.911846351623535,34.880720461095095,0.23054755043227665,0.37175792507204614,0.3314121037463977,73800,73800,68.6743515850144,1.4540057636887598,0.30547550432276654
YP_001469051.1,1,199.0,-7.457,-0.00033761329989043525,955,1486,268,318,5,3506,1914,3189,317,22086.420000000002,-0.7221105527638194,0.06532663316582915,5.247966957092284,28.459296482412064,0.3015075376884422,0.3417085427135678,0.3015075376884422,22460,22460,74.02010050251256,2.1623115577889447,0.31155778894472363
YP_001425618.1,1,226.0,5.701,0.00023034268980140667,1094,1743,301,337,4,3993,2220,3648,345,24749.100000000002,-0.3761061946902657,0.07079646017699115,9.13982791900635,24.735398230088496,0.3805309734513274,0.2699115044247788,0.33185840707964603,14900,14900,91.10619469026548,1.5146902654867256,0.37610619469026546
YP_001333671.1,1,272.0,-8.821,-0.0003001311989460533,1290,1961,361,408,6,4686,2546,4244,442,29389.5,-0.21580882352941175,0.09558823529411765,4.883685874938965,29.402977941176466,0.2316176470588235,0.3272058823529412,0.34558823529411764,77920,78045,79.96323529411765,1.52047794117647,0.3602941176470588
YP_001294864.1,1,255.0,0.035,1.3023129822744042e-06,1168,1811,331,366,10,4345,2387,3952,393,26874.28,0.07647058823529425,0.0784313725490196,6.823259544372559,19.042352941176457,0.33333333333333337,0.26274509803921564,0.32941176470588235,40450,40700,85.52941176470587,1.0774901960784307,0.45098039215686275
YP_001285657.1,1,153.0,1.46,8.576011954725705e-05,758,1151,209,223,5,2739,1489,2483,256,17023.25,-0.32091503267973875,0.1045751633986928,7.831893348693848,27.09150326797385,0.32679738562091504,0.2875816993464052,0.32679738562091504,25440,25565,81.11111111111111,1.511307189542484,0.38562091503267976
YP_001218819.1,1,116.0,1.33,0.0001020429301512307,577,892,156,177,3,2094,1148,1903,191,13032.75,-0.5008620689655172,0.09482758620689655,7.8614198684692385,22.69137931034482,0.3879310344827587,0.28448275862068967,0.3275862068965517,22460,22460,85.86206896551722,1.6731034482758622,0.35344827586206895
YP_001165263.1,1,268.0,-0.627,-2.1848113448506924e-05,1255,1947,359,390,7,4609,2530,4187,422,28697.15,-0.14402985074626862,0.08582089552238806,6.531050300598144,24.141044776119383,0.373134328358209,0.2574626865671642,0.30223880597014924,31400,31525,82.8731343283582,1.4999999999999991,0.43283582089552236
YP_001111252.1,1,203.0,8.267,0.00037133093415310314,990,1509,293,277,7,3576,1944,3236,340,22262.18,-0.08669950738916266,0.11330049261083744,10.173513984680174,41.45960591133006,0.3251231527093596,0.2512315270935961,0.3054187192118226,48930,49055,78.07881773399015,1.5130541871921173,0.43842364532019706
YP_001111104.1,1,171.0,7.664,0.0004165869440434155,801,1295,237,237,10,3051,1684,2794,257,18396.14,-0.06549707602339168,0.06432748538011696,9.23711071014404,41.27543859649122,0.3216374269005848,0.2631578947368421,0.32748538011695905,12950,13450,85.02923976608187,1.5635672514619883,0.4269005847953216
YP_001039778.1,1,218.0,-1.1,-4.728160839996459e-05,1012,1548,288,319,10,3748,2033,3397,351,23263.88,-0.23256880733944943,0.09174311926605505,6.2907918930053714,26.014678899082565,0.3165137614678899,0.3119266055045872,0.30733944954128445,34950,35325,69.12844036697248,1.4389449541284407,0.4036697247706422
YP_001039881.1,1,184.0,-2.563,-0.00012476992046952045,905,1377,255,280,4,3263,1772,2950,313,20540.83,-0.44021739130434867,0.10869565217391305,5.954134559631348,26.082717391304328,0.29891304347826086,0.29891304347826086,0.32608695652173914,28420,28420,77.98913043478261,1.9304891304347807,0.3641304347826087
YP_950539.1,1,208.0,4.067,0.00017923666423247972,1000,1575,267,314,7,3663,2023,3345,318,22689.69,-0.36394230769230757,0.08173076923076923,8.898458290100098,36.27067307692308,0.3173076923076923,0.3317307692307692,0.33653846153846145,31400,31525,83.41346153846152,1.405769230769231,0.34615384615384615
YP_654740.1,1,183.0,13.83,0.000690144900487892,868,1435,251,263,11,3318,1855,3049,269,20038.29,-0.21420765027322392,0.0546448087431694,9.637394905090332,29.95846994535518,0.3879781420765027,0.2076502732240437,0.3278688524590164,7450,7825,89.18032786885246,1.6250273224043719,0.41530054644808745
YP_655477.1,1,188.0,10.731,0.0005074901017912305,923,1475,261,278,13,3447,1896,3147,300,21144.260000000002,-0.41968085106383,0.09042553191489361,9.35141315460205,32.138351063829774,0.3191489361702128,0.26595744680851063,0.3191489361702127,18910,19285,74.20212765957447,1.9252127659574465,0.3723404255319149
YP_529586.1,1,271.0,9.027,0.00029931175207291704,1322,2110,354,420,12,4900,2706,4479,421,30158.21,-0.47822878228782306,0.08487084870848707,8.997288322448732,20.752767527675267,0.31734317343173435,0.28044280442804426,0.36531365313653136,33350,33725,79.11439114391143,1.7872324723247228,0.33210332103321033
YP_277498.1,1,160.0,10.127,0.0005822403749519927,764,1256,220,223,9,2859,1597,2626,233,17392.18,-0.05062499999999992,0.05625,9.634042549133298,17.571249999999996,0.33125,0.275,0.35625,11460,11710,93.8125,1.3898125000000003,0.41875
YP_240182.1,1,482.0,13.588,0.00025210447307326444,2394,3577,635,735,15,8621,4662,7799,822,53897.31,-0.539626556016597,0.12448132780082988,9.20500545501709,36.96410788381741,0.2551867219917012,0.3153526970954357,0.34647302904564314,123760,124135,65.58091286307054,1.5683195020746865,0.3132780082987552
YP_240103.1,1,481.0,12.787,0.00023730919177355355,2413,3602,642,723,12,8637,4667,7811,826,53882.31,-0.5087318087318087,0.12681912681912683,9.16645336151123,34.14781704781705,0.2661122661122661,0.30561330561330563,0.3659043659043659,129260,129635,68.56548856548856,1.5132432432432412,0.3180873180873181
YP_239752.1,1,213.0,2.134,8.835674262558644e-05,1097,1611,275,324,5,3850,2076,3474,376,24151.11,-0.5295774647887326,0.15023474178403756,8.461362648010255,29.598122065727694,0.27699530516431925,0.3098591549295775,0.3615023474178404,65890,65890,65.49295774647888,1.4037558685446003,0.3192488262910798
YP_240849.1,1,210.0,4.06,0.0001698403667882601,1060,1593,281,325,9,3839,2069,3479,360,23903.82,-0.5390476190476192,0.12380952380952381,8.759013175964355,49.10766666666668,0.2380952380952381,0.319047619047619,0.3666666666666667,49390,49640,65.9047619047619,1.768857142857142,0.3047619047619048
YP_238509.1,1,199.0,-5.105,-0.000234670349068122,948,1412,250,314,9,3441,1853,3107,334,21752.94,-0.3472361809045226,0.12060301507537688,4.749602699279785,37.260351758793966,0.22110552763819097,0.371859296482412,0.34673366834170855,52370,52495,68.5929648241206,1.4281407035175868,0.3316582914572864
YP_238716.1,1,467.0,17.508,0.000328660971228086,2363,3561,621,730,19,8506,4600,7706,800,53269.719999999994,-0.6734475374732328,0.1284796573875803,9.245427131652832,27.206445396145618,0.24411134903640258,0.291220556745182,0.38543897216274087,129150,129525,62.61241970021413,1.7873875802997836,0.2826552462526767
YP_223940.1,1,192.0,-14.618,-0.0007177412900587088,882,1399,247,290,7,3272,1800,2993,279,20365.69,-0.3479166666666666,0.036458333333333336,4.600172996520995,43.15572916666667,0.35416666666666663,0.359375,0.28645833333333337,20970,21095,86.45833333333333,1.5095833333333328,0.3541666666666667
YP_224014.1,1,106.0,5.496,0.0004600861070905665,539,824,154,148,2,1921,1046,1745,176,11944.61,-0.580188679245283,0.09433962264150943,9.750730323791505,38.807547169811315,0.330188679245283,0.27358490566037735,0.32075471698113206,35980,35980,74.52830188679246,1.6670754716981122,0.330188679245283
YP_223905.1,1,398.0,20.479,0.0004700364663283218,1963,2995,501,598,6,6995,3834,6357,638,43567.979999999996,-0.3399497487437189,0.12562814070351758,9.605740928649901,15.73417085427135,0.2814070351758794,0.32160804020100503,0.39698492462311563,94200,94200,74.9748743718593,1.1848492462311535,0.3165829145728643
YP_164723.1,1,464.0,15.482,0.0003028289528889925,2265,3462,592,732,6,8132,4442,7379,753,51123.59,-0.4015086206896557,0.1228448275862069,9.381713294982909,16.645301724137934,0.2478448275862069,0.3318965517241379,0.4030172413793104,110130,110130,74.33189655172413,1.5492672413793078,0.3017241379310345
YP_024942.1,1,164.0,3.329,0.00018737912386047152,787,1229,221,235,4,2870,1581,2614,256,17765.14,-0.031097560975609694,0.08536585365853658,9.163552284240723,31.464634146341453,0.3231707317073171,0.28048780487804875,0.35365853658536583,26930,26930,94.6951219512195,1.2129268292682929,0.4146341463414634
YP_024936.1,1,763.0,-23.129,-0.00029374903476472647,3338,5309,949,1170,16,12637,7015,11561,1076,78736.3,-0.19161205766710349,0.03800786369593709,4.8661226272583,32.72686762778514,0.35910878112712974,0.28440366972477066,0.28964613368283093,23840,23840,83.64351245085189,1.4726867627785072,0.41546526867627787
NP_958680.1,1,720.0,0.639,8.151040437579485e-06,3373,5293,965,1124,16,12471,6854,11360,1111,78393.92,-0.5879166666666649,0.07083333333333333,7.055901527404784,31.96529166666673,0.3541666666666667,0.31527777777777777,0.28055555555555556,69790,69790,72.30555555555556,2.135138888888892,0.35694444444444445
NP_958672.1,1,163.0,1.197,6.811275876589014e-05,778,1175,215,230,9,2786,1514,2523,263,17572.82,-0.21104294478527638,0.11042944785276074,8.025298500061037,15.145460122699385,0.32515337423312884,0.3067484662576687,0.32515337423312884,36440,36440,64.29447852760735,1.2037423312883433,0.3987730061349693
NP_945054.1,1,163.0,6.702,0.00038107671514373394,761,1233,233,229,7,2895,1599,2648,247,17586.03,-0.14969325153374227,0.06134969325153375,9.4100793838501,39.24785276073619,0.3128834355828221,0.24539877300613497,0.33742331288343563,16960,17335,86.31901840490798,1.805030674846625,0.4110429447852761
NP_858975.1,1,223.0,14.03,0.0005631889581245125,1102,1752,302,326,10,4061,2249,3713,348,24910.73,-0.20538116591928243,0.08968609865470852,9.715466117858885,37.29237668161434,0.34977578475336324,0.2242152466367713,0.36771300448430494,43890,44140,89.28251121076234,1.436233183856502,0.38565022421524664
NP_853606.1,1,118.0,7.223,0.0005487797002415299,572,902,172,169,8,2127,1159,1934,193,13160.95,-0.4432203389830508,0.09322033898305085,9.414398765563966,34.40169491525422,0.2711864406779661,0.288135593220339,0.31355932203389825,14440,14690,66.94915254237287,2.0879661016949154,0.3559322033898305
NP_818474.1,1,166.0,-0.431,-2.3383576374232707e-05,814,1261,237,238,8,2953,1601,2690,263,18430.760000000002,-0.6981927710843374,0.07228915662650603,6.653652000427248,38.79156626506024,0.28915662650602414,0.35542168674698793,0.27108433734939763,27960,28085,61.08433734939759,2.112349397590361,0.3072289156626506
NP_818351.1,1,473.0,-9.182,-0.00017674105433680625,2294,3505,641,708,13,8277,4497,7504,773,51950.729999999996,-0.4355179704016912,0.09725158562367864,5.576382637023924,20.39302325581396,0.2917547568710359,0.3382663847780127,0.32769556025369984,98320,98445,74.69344608879493,1.7431501057082446,0.3403805496828753
NP_695129.1,1,281.0,-11.17,-0.000358849906930333,1372,2007,351,444,14,4902,2623,4412,490,31126.24,-0.4188612099644132,0.1423487544483986,4.504512977600098,34.29149466192171,0.2206405693950178,0.3736654804270463,0.3594306049822064,84800,85050,62.419928825622776,1.4523487544483973,0.3167259786476868
NP_536660.1,1,195.0,2.637,0.00012337292308210545,920,1454,258,296,11,3485,1913,3182,303,21373.24,-0.30307692307692297,0.07179487179487179,8.464908409118653,30.059999999999995,0.2769230769230769,0.28205128205128205,0.3384615384615385,26930,27305,79.94871794871796,1.6174871794871788,0.358974358974359
NP_073698.1,1,239.0,17.795,0.0006704827098729569,1196,1933,323,346,4,4321,2418,3961,360,26539.600000000002,-0.4154811715481177,0.07949790794979078,9.697930717468264,20.631380753138068,0.40167364016736395,0.2384937238493724,0.3682008368200837,20400,20400,88.15899581589957,1.56836820083682,0.3682008368200837
